image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1019.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,4.0,7.0,0.375,0.75,3.0,8.0,0.25,0.875,strong,-0.125,0.125,,,,,,,,,,,31.354,3.276,21.792,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1033.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,3.5,6.5,0.3125,0.6875,partial,-0.1875,0.1875,,,,,,,,,,,6.155,3.132,20.288,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1052.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,6.612,2.997,17.967,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1101.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,5.0,0.5,0.5,3.5,6.5,0.3125,0.6875,partial,-0.1875,0.1875,,,,,,,,,,,5.854,3.005,22.911,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1113.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,4.5,7.5,0.4375,0.8125,3.0,8.0,0.25,0.875,strong,-0.1875,0.0625,,,,,,,,,,,6.173,3.089,21.355,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1122.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism visibly dominant; neutral, low-arousal scene.",False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.938,2.687,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1205.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,4.5,6.5,0.4375,0.6875,3.0,7.0,0.25,0.75,strong,-0.1875,0.0625,,,,,,,,,,,6.858,3.164,19.276,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1270.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,5.0,0.25,0.5,2.5,6.5,0.1875,0.6875,partial,-0.0625,0.1875,,,,,,,,,,,7.449,3.593,17.562,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1280.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,2.0,7.0,0.125,0.75,2.0,7.5,0.125,0.8125,strong,0.0,0.0625,,,,,,,,,,,6.498,3.137,17.411,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1303.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,7.0,0.5,0.75,3.0,8.0,0.25,0.875,partial,-0.25,0.125,,,,,,,,,,,8.963,3.47,23.403,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1321.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,5.814,3.058,18.838,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1390.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism visibly dominant; bees in close cluster lack clear arousal/valence cues beyond neutral observation.,False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.876,3.461,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1441.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,3.0,0.875,0.25,7.5,3.5,0.8125,0.3125,strong,-0.0625,0.0625,,,,,,,,,,,6.037,3.273,24.708,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1500.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral dog portrait with no visible threat, novelty, or environmental cues for specialized affective mechanisms.",False,1.0,,,6.5,5.0,0.6875,0.5,6.5,5.0,0.6875,0.5,,0.0,0.0,,,,,,,,,,,5.231,3.238,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1540.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism visibly dominant; cat’s expression and background lack clear arousal/valence cues for any skill.,False,0.9,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,,0.0,0.0,,,,,,,,,,,5.995,3.417,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1600.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,7.0,4.0,0.75,0.375,strong,0.0,-0.125,,,,,,,,,,,5.657,3.234,19.964,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1604.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.0,0.8125,0.625,7.5,6.5,0.8125,0.6875,strong,0.0,0.0625,,,,,,,,,,,5.346,3.693,22.112,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1617.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,2.0,7.5,0.125,0.8125,strong,-0.375,0.3125,,,,,,,,,,,6.174,3.326,24.815,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1645.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,3.5,7.0,0.3125,0.75,strong,-0.1875,0.25,,,,,,,,,,,5.607,3.289,20.879,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1661.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,partial,0.0,0.0,,,,,,,,,,,6.193,3.265,24.609,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1720.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""evolved-fear-module""]",2,"The lion's alert but non-aggressive posture in a calm environment best fits a cognitive-appraisal framework, which assesses vigilance and goal congruence without forcing a fear response. The evolved-fear-module is less applicable due to the absence of clear threat imminence cues.",False,0.8,,,6.5,4.5,0.6875,0.4375,5.0,5.0,0.5,0.5,partial,-0.1875,0.0625,,,,,,,,,,,5.358,3.835,17.316,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1731.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.0,5.0,0.625,0.5,6.5,5.5,0.6875,0.5625,strong,0.0625,0.0625,,,,,,,,,,,5.645,3.209,23.023,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1811.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.5,7.5,0.6875,0.8125,6.5,7.5,0.6875,0.8125,strong,0.0,0.0,,,,,,,,,,,5.81,3.253,20.708,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1900.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.75,0.625,7.0,6.5,0.75,0.6875,strong,0.0,0.0625,,,,,,,,,,,6.341,3.741,17.209,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1920.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,6.0,0.75,0.625,7.5,6.5,0.8125,0.6875,strong,0.0625,0.0625,,,,,,,,,,,5.132,3.215,19.222,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1935.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,partial,0.0,0.0,,,,,,,,,,,4.992,3.135,19.821,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1999.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,6.0,0.875,0.625,8.0,6.0,0.875,0.625,strong,0.0,0.0,,,,,,,,,,,5.998,3.365,23.249,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2010.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Neutral portrait with no visible specialized affective mechanisms or context-dependent stakes.,False,1.0,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,,0.0,0.0,,,,,,,,,,,5.402,2.635,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2025.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,6.0,5.0,0.625,0.5,5.0,5.0,0.5,0.5,partial,-0.125,0.0,,,,,,,,,,,5.42,3.295,16.388,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2034.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism dominates; cheerleaders pose in a stadium with visible crowd.,False,1.0,,,7.5,6.5,0.8125,0.6875,7.5,6.5,0.8125,0.6875,,0.0,0.0,,,,,,,,,,,6.394,3.082,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2038.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,5.0,5.0,0.5,0.5,4.5,5.5,0.4375,0.5625,partial,-0.0625,0.0625,,,,,,,,,,,6.706,3.488,23.138,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2050.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,8.0,5.0,0.875,0.5,7.5,5.0,0.8125,0.5,strong,-0.0625,0.0,,,,,,,,,,,4.977,3.158,19.619,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2056.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,7.0,0.6875,0.75,6.5,8.0,0.6875,0.875,strong,0.0,0.125,,,,,,,,,,,5.619,3.448,17.507,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2070.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.0,6.0,0.625,0.625,6.5,6.0,0.6875,0.625,strong,0.0625,0.0,,,,,,,,,,,5.735,3.164,24.481,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2091.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,8.0,5.0,0.875,0.5,8.0,5.0,0.875,0.5,strong,0.0,0.0,,,,,,,,,,,5.765,3.223,20.038,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2101.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,5.0,5.0,0.5,0.5,4.0,5.0,0.375,0.5,partial,-0.125,0.0,,,,,,,,,,,5.75,3.34,21.356,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2110.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,3.5,7.0,0.3125,0.75,3.0,7.5,0.25,0.8125,strong,-0.0625,0.0625,,,,,,,,,,,5.231,3.308,20.382,,,
